id_student,gender,region,entrance_result,num_of_prev_attempts,studied_credits,disability,final_result,cluster,cluster_label
610557.0,F,Oromia Region,Lower Than A Level,0.0,30.0,Y,Fail,2,C
610569.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Pass,2,C
610573.0,F,Somalia Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
610597.0,M,Oromia Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
610738.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
610739.0,F,South Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
610749.0,F,South Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
611058.0,F,Somalia Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
611138.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
611177.0,F,South Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
611215.0,M,Addis Ababa,HE Qualification,0.0,30.0,N,Distinction,1,B
611218.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Distinction,2,C
611241.0,F,Somalia Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
611331.0,M,Addis Ababa,A Level or Equivalent,0.0,30.0,N,Fail,1,B
611580.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Distinction,2,C
612986.0,M,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
1319732.0,F,South Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
1341096.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Pass,2,C
1347253.0,F,South Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
1470552.0,F,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
1498979.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Pass,2,C
1516666.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Fail,2,C
1537673.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
1615575.0,M,Sidamo Region,Lower Than A Level,0.0,30.0,N,Withdrawn,1,B
1674804.0,M,Oromia Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
1678445.0,F,South West Region,Lower Than A Level,0.0,30.0,N,Distinction,2,C
1699264.0,F,Oromia Region,Lower Than A Level,0.0,60.0,N,Fail,2,C
1720448.0,F,Oromia Region,A Level or Equivalent,0.0,30.0,N,Distinction,2,C
1729833.0,F,Oromia Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
1756915.0,M,Somalia Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
1813731.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Pass,1,B
1828078.0,F,Somalia Region,A Level or Equivalent,0.0,30.0,Y,Fail,2,C
1830666.0,F,South Region,A Level or Equivalent,0.0,30.0,Y,Fail,2,C
1873505.0,F,North Region,Lower Than A Level,0.0,60.0,N,Pass,2,C
1930019.0,F,Sidamo Region,Lower Than A Level,0.0,90.0,N,Distinction,2,C
1932526.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Withdrawn,2,C
1953764.0,F,North Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
1969985.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,Y,Pass,2,C
1986974.0,F,Amhara Region,Lower Than A Level,0.0,60.0,N,Withdrawn,2,C
1993905.0,F,South Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
2002057.0,M,Oromia Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
2019921.0,F,Amhara Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
2035700.0,F,South West Region,Lower Than A Level,0.0,45.0,N,Distinction,2,C
2048119.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Withdrawn,2,C
2067146.0,F,South Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
2152928.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
2174129.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Distinction,2,C
2180994.0,F,North Region,A Level or Equivalent,0.0,30.0,N,Distinction,2,C
2181700.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
2237783.0,M,Oromia Region,Lower Than A Level,0.0,30.0,N,Withdrawn,1,B
2246073.0,M,Sidamo Region,Lower Than A Level,0.0,90.0,N,Pass,1,B
2248072.0,M,Addis Ababa,Lower Than A Level,0.0,30.0,N,Pass,1,B
2248779.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
2248789.0,F,South Region,Lower Than A Level,0.0,30.0,Y,Fail,2,C
2254271.0,M,Amhara Region,A Level or Equivalent,0.0,30.0,Y,Fail,1,B
2271264.0,F,Somalia Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
2280643.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
2285156.0,F,Amhara Region,Lower Than A Level,0.0,30.0,N,Distinction,2,C
2312783.0,M,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Fail,1,B
2343354.0,F,Somalia Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
2349926.0,F,Amhara Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
2365602.0,F,Sidamo Region,HE Qualification,0.0,30.0,N,Fail,2,C
2369187.0,F,South West Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
2379431.0,F,Sidamo Region,HE Qualification,0.0,30.0,N,Fail,2,C
2386281.0,F,Oromia Region,Lower Than A Level,0.0,30.0,Y,Pass,2,C
2387566.0,F,Amhara Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
2394352.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Withdrawn,2,C
2417702.0,F,Oromia Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
2420364.0,M,South Region,HE Qualification,0.0,30.0,N,Pass,1,B
2440133.0,F,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Withdrawn,2,C
2458203.0,F,South Region,Lower Than A Level,0.0,30.0,N,Distinction,2,C
2462584.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Pass,2,C
2464917.0,M,Addis Ababa,Lower Than A Level,0.0,60.0,N,Fail,1,B
2477040.0,F,South Region,A Level or Equivalent,0.0,90.0,N,Fail,2,C
2482885.0,F,South Region,A Level or Equivalent,0.0,30.0,Y,Fail,2,C
2498139.0,F,Somalia Region,Lower Than A Level,0.0,30.0,Y,Distinction,2,C
2511859.0,F,Sidamo Region,Lower Than A Level,0.0,60.0,Y,Pass,2,C
2516931.0,F,South West Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
2519972.0,F,South Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
2540288.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
2540450.0,M,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Fail,1,B
2542291.0,F,Addis Ababa,A Level or Equivalent,0.0,30.0,N,Pass,2,C
2542342.0,F,North Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
2555098.0,F,Amhara Region,Lower Than A Level,0.0,30.0,Y,Fail,2,C
2561971.0,F,South West Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
2591672.0,F,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
2599817.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Pass,2,C
2621695.0,F,Oromia Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
2638532.0,M,South West Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
2643122.0,F,South West Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
2649341.0,F,South Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
2653027.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
2656100.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,Y,Pass,2,C
2670570.0,M,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
2673510.0,F,Somalia Region,Lower Than A Level,0.0,30.0,N,Withdrawn,2,C
2674822.0,F,Amhara Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
2679386.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Distinction,2,C
2679694.0,F,South West Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
24186.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,Y,Pass,2,C
29985.0,F,South Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
31107.0,M,South West Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
38187.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Withdrawn,2,C
41414.0,F,South Region,Lower Than A Level,0.0,30.0,Y,Pass,2,C
49123.0,M,Sidamo Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
64901.0,M,Sidamo Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
81754.0,F,Amhara Region,A Level or Equivalent,1.0,60.0,N,Withdrawn,0,A
96423.0,F,Oromia Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
109772.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
112441.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
116319.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Pass,2,C
117969.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Withdrawn,2,C
118474.0,M,Addis Ababa,A Level or Equivalent,1.0,60.0,N,Distinction,0,A
119444.0,F,Somalia Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
120611.0,M,South Region,A Level or Equivalent,0.0,30.0,N,Fail,1,B
122337.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
124944.0,M,Amhara Region,HE Qualification,0.0,30.0,N,Pass,1,B
131820.0,F,South Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
133068.0,M,Addis Ababa,A Level or Equivalent,0.0,60.0,N,Pass,1,B
134123.0,F,South Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
139329.0,F,Addis Ababa,Lower Than A Level,1.0,60.0,Y,Pass,0,A
145388.0,F,Amhara Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
146192.0,F,South Region,Lower Than A Level,1.0,60.0,N,Fail,0,A
152671.0,F,North Region,A Level or Equivalent,0.0,30.0,N,Distinction,2,C
159571.0,F,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
160479.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
160945.0,F,Addis Ababa,HE Qualification,0.0,30.0,N,Pass,2,C
164211.0,F,Addis Ababa,A Level or Equivalent,0.0,30.0,N,Distinction,2,C
164451.0,F,North Region,Lower Than A Level,0.0,90.0,N,Withdrawn,2,C
165898.0,F,South West Region,Lower Than A Level,0.0,30.0,Y,Fail,2,C
168845.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Withdrawn,2,C
178935.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Withdrawn,2,C
184137.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Distinction,2,C
191235.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Withdrawn,2,C
198315.0,F,South Region,A Level or Equivalent,1.0,60.0,Y,Fail,0,A
203963.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
204550.0,F,South Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
204738.0,M,Amhara Region,HE Qualification,0.0,90.0,N,Distinction,1,B
233461.0,F,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
245802.0,F,Oromia Region,A Level or Equivalent,0.0,30.0,Y,Pass,2,C
254417.0,M,Sidamo Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
261342.0,M,Amhara Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
278962.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Distinction,2,C
279839.0,F,Somalia Region,Lower Than A Level,0.0,30.0,N,Withdrawn,2,C
282388.0,M,Somalia Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
282962.0,M,South Region,Lower Than A Level,0.0,30.0,Y,Fail,1,B
283035.0,M,South Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
285193.0,F,South Region,Lower Than A Level,0.0,30.0,Y,Distinction,2,C
285223.0,F,South Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
285861.0,F,Amhara Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
299536.0,F,South West Region,Lower Than A Level,0.0,30.0,Y,Fail,2,C
301498.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
304106.0,M,South Region,A Level or Equivalent,0.0,30.0,Y,Fail,1,B
305792.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
324773.0,F,Oromia Region,A Level or Equivalent,0.0,30.0,N,Distinction,2,C
344098.0,F,South West Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
345737.0,F,Sidamo Region,A Level or Equivalent,1.0,60.0,Y,Withdrawn,0,A
345881.0,F,South Region,A Level or Equivalent,1.0,60.0,N,Pass,0,A
350473.0,F,South Region,A Level or Equivalent,0.0,30.0,Y,Fail,2,C
359645.0,F,Oromia Region,Lower Than A Level,0.0,30.0,N,Withdrawn,2,C
365084.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
366371.0,F,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
366771.0,M,Amhara Region,A Level or Equivalent,0.0,30.0,N,Distinction,1,B
372837.0,F,Amhara Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
374266.0,F,South Region,Lower Than A Level,0.0,30.0,N,Distinction,2,C
380238.0,F,South Region,Lower Than A Level,0.0,30.0,Y,Pass,2,C
380894.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
383420.0,M,North Region,A Level or Equivalent,1.0,60.0,Y,Pass,0,A
384035.0,F,Oromia Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
385228.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
387294.0,F,North Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
391937.0,F,South West Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
393682.0,F,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
394024.0,F,South Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
398029.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
399120.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Withdrawn,2,C
401909.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,Y,Withdrawn,2,C
406751.0,F,South Region,Lower Than A Level,0.0,30.0,Y,Pass,2,C
411546.0,F,Oromia Region,Lower Than A Level,1.0,60.0,N,Fail,0,A
414668.0,M,South Region,A Level or Equivalent,0.0,30.0,N,Distinction,1,B
414696.0,M,South Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
415399.0,M,Addis Ababa,Lower Than A Level,1.0,60.0,N,Fail,0,A
415818.0,F,South Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
417096.0,F,Oromia Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
425257.0,M,Somalia Region,A Level or Equivalent,0.0,30.0,N,Fail,1,B
426547.0,F,South Region,A Level or Equivalent,0.0,30.0,Y,Pass,2,C
441791.0,M,Sidamo Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
442561.0,F,Oromia Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
442618.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Withdrawn,2,C
442877.0,F,Oromia Region,Lower Than A Level,0.0,30.0,Y,Pass,2,C
442949.0,M,South Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
443387.0,M,Sidamo Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
447475.0,F,Somalia Region,Lower Than A Level,0.0,30.0,N,Distinction,2,C
469284.0,M,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Fail,1,B
472511.0,M,South Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
480086.0,F,South West Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
480590.0,F,South Region,Lower Than A Level,0.0,30.0,Y,Pass,2,C
481762.0,F,Somalia Region,A Level or Equivalent,1.0,60.0,N,Pass,0,A
482677.0,F,Oromia Region,Lower Than A Level,1.0,60.0,N,Pass,0,A
483582.0,M,Oromia Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
485448.0,F,South West Region,Lower Than A Level,0.0,30.0,N,Distinction,2,C
486279.0,M,South West Region,Lower Than A Level,0.0,30.0,N,Distinction,1,B
487278.0,M,South Region,Lower Than A Level,0.0,60.0,N,Distinction,1,B
488445.0,F,Oromia Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
491474.0,M,South West Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
491607.0,F,South West Region,A Level or Equivalent,0.0,30.0,N,Withdrawn,2,C
492909.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Distinction,2,C
495976.0,F,Oromia Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
496978.0,F,Amhara Region,Lower Than A Level,0.0,90.0,N,Distinction,2,C
497619.0,F,Sidamo Region,Lower Than A Level,1.0,60.0,N,Fail,0,A
501755.0,M,South Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
502182.0,F,South Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
502709.0,M,Addis Ababa,HE Qualification,0.0,30.0,N,Distinction,1,B
502763.0,F,Sidamo Region,Lower Than A Level,0.0,60.0,N,Fail,2,C
503201.0,M,Amhara Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
506533.0,F,Amhara Region,Lower Than A Level,1.0,60.0,Y,Pass,0,A
507334.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Pass,2,C
508573.0,F,South West Region,Lower Than A Level,1.0,60.0,N,Pass,0,A
508924.0,F,Addis Ababa,HE Qualification,0.0,30.0,N,Pass,2,C
510874.0,F,Amhara Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
511228.0,F,Oromia Region,Lower Than A Level,0.0,30.0,Y,Pass,2,C
511492.0,F,Oromia Region,Lower Than A Level,1.0,60.0,N,Fail,0,A
515051.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
518145.0,F,South Region,Lower Than A Level,0.0,30.0,Y,Pass,2,C
518661.0,F,South Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
519910.0,F,South Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
521644.0,F,Sidamo Region,HE Qualification,0.0,30.0,N,Distinction,2,C
523427.0,M,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Withdrawn,1,B
532441.0,F,Somalia Region,A Level or Equivalent,0.0,30.0,N,Withdrawn,2,C
532473.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,Y,Withdrawn,2,C
533054.0,F,Somalia Region,A Level or Equivalent,0.0,60.0,N,Distinction,2,C
538918.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Fail,2,C
541044.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Withdrawn,2,C
541890.0,F,Somalia Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
542562.0,F,Oromia Region,A Level or Equivalent,0.0,240.0,Y,Pass,2,C
543910.0,F,South Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
545665.0,F,South West Region,A Level or Equivalent,0.0,60.0,Y,Distinction,2,C
547155.0,F,Addis Ababa,No Formal quals,1.0,60.0,N,Pass,0,A
548578.0,F,South West Region,No Formal quals,0.0,90.0,N,Fail,2,C
549603.0,F,South Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
550515.0,F,Somalia Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
550662.0,F,Amhara Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
550758.0,F,South West Region,A Level or Equivalent,0.0,90.0,Y,Distinction,2,C
551562.0,F,Addis Ababa,A Level or Equivalent,1.0,60.0,N,Fail,0,A
552486.0,M,Sidamo Region,Lower Than A Level,0.0,30.0,N,Distinction,1,B
552509.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
553640.0,F,Addis Ababa,A Level or Equivalent,0.0,30.0,N,Withdrawn,2,C
556406.0,F,Addis Ababa,A Level or Equivalent,0.0,30.0,N,Pass,2,C
556463.0,F,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
561441.0,F,South Region,Lower Than A Level,1.0,60.0,N,Withdrawn,0,A
562628.0,F,South Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
563301.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Fail,2,C
566818.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,Y,Fail,2,C
568572.0,M,Sidamo Region,A Level or Equivalent,0.0,90.0,N,Withdrawn,1,B
568863.0,M,South West Region,A Level or Equivalent,0.0,30.0,N,Fail,1,B
569093.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
571089.0,F,Amhara Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
573834.0,F,South West Region,A Level or Equivalent,0.0,30.0,Y,Fail,2,C
575199.0,F,Amhara Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
575217.0,M,Addis Ababa,Lower Than A Level,0.0,30.0,N,Pass,1,B
575324.0,M,Amhara Region,Lower Than A Level,1.0,60.0,N,Fail,0,A
575693.0,F,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Withdrawn,2,C
575709.0,F,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
576416.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Withdrawn,2,C
576658.0,F,Somalia Region,Lower Than A Level,0.0,90.0,N,Withdrawn,2,C
577000.0,M,Somalia Region,Lower Than A Level,1.0,60.0,N,Pass,0,A
577136.0,F,Addis Ababa,A Level or Equivalent,0.0,30.0,N,Pass,2,C
577275.0,F,Amhara Region,HE Qualification,0.0,90.0,Y,Distinction,2,C
577474.0,F,Sidamo Region,Lower Than A Level,0.0,120.0,N,Withdrawn,2,C
577792.0,F,South West Region,Lower Than A Level,0.0,30.0,N,Distinction,2,C
578389.0,M,South West Region,A Level or Equivalent,0.0,30.0,N,Pass,1,B
578452.0,F,Amhara Region,Lower Than A Level,0.0,30.0,Y,Pass,2,C
578845.0,F,North Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
579692.0,M,South West Region,Lower Than A Level,1.0,120.0,N,Pass,0,A
582033.0,M,Sidamo Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
582283.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Pass,2,C
583101.0,F,Amhara Region,A Level or Equivalent,0.0,150.0,N,Fail,2,C
583148.0,F,South Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
583686.0,F,Somalia Region,A Level or Equivalent,0.0,30.0,N,Withdrawn,2,C
583687.0,F,Amhara Region,Lower Than A Level,1.0,120.0,Y,Fail,0,A
586054.0,F,South West Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
586494.0,F,South Region,A Level or Equivalent,1.0,60.0,N,Distinction,0,A
587287.0,M,South Region,A Level or Equivalent,1.0,60.0,N,Fail,0,A
587613.0,F,Addis Ababa,A Level or Equivalent,1.0,60.0,N,Fail,0,A
588031.0,M,South West Region,Lower Than A Level,1.0,60.0,N,Pass,0,A
588489.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,Y,Fail,2,C
588940.0,M,South Region,A Level or Equivalent,1.0,60.0,N,Fail,0,A
589009.0,F,South West Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
589053.0,F,Sidamo Region,Lower Than A Level,1.0,60.0,N,Pass,0,A
589973.0,F,Sidamo Region,Lower Than A Level,0.0,90.0,Y,Fail,2,C
590445.0,F,South West Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
590739.0,F,South Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
590758.0,F,Somalia Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
591563.0,F,South West Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
592001.0,F,Sidamo Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
592190.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,Y,Pass,2,C
593121.0,F,Amhara Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
593785.0,M,Sidamo Region,Lower Than A Level,0.0,30.0,N,Pass,1,B
593965.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Distinction,2,C
594167.0,F,Addis Ababa,Lower Than A Level,0.0,30.0,N,Distinction,2,C
594723.0,F,Amhara Region,Lower Than A Level,0.0,30.0,N,Distinction,2,C
594908.0,M,Addis Ababa,Lower Than A Level,1.0,60.0,N,Fail,0,A
595102.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
595343.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Pass,2,C
595572.0,F,South Region,A Level or Equivalent,1.0,60.0,N,Pass,0,A
596307.0,F,Sidamo Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
596382.0,F,Amhara Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
596513.0,F,Sidamo Region,Lower Than A Level,1.0,60.0,N,Pass,0,A
596588.0,M,Somalia Region,A Level or Equivalent,1.0,60.0,N,Pass,0,A
596751.0,F,South West Region,A Level or Equivalent,0.0,30.0,N,Distinction,2,C
597010.0,F,South Region,Lower Than A Level,1.0,60.0,N,Pass,0,A
597037.0,F,Amhara Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
598017.0,M,Amhara Region,A Level or Equivalent,0.0,30.0,N,Distinction,1,B
598127.0,F,Amhara Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
598496.0,F,Oromia Region,Lower Than A Level,1.0,60.0,N,Fail,0,A
598564.0,F,South Region,Lower Than A Level,0.0,30.0,N,Fail,2,C
599144.0,F,Somalia Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
599276.0,F,Addis Ababa,A Level or Equivalent,0.0,30.0,N,Distinction,2,C
599277.0,F,Amhara Region,A Level or Equivalent,0.0,30.0,N,Fail,2,C
599467.0,M,South West Region,Lower Than A Level,1.0,60.0,N,Pass,0,A
599620.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
600035.0,F,South Region,Lower Than A Level,0.0,90.0,N,Pass,2,C
600390.0,M,Oromia Region,Lower Than A Level,0.0,30.0,Y,Withdrawn,1,B
600714.0,F,Amhara Region,A Level or Equivalent,0.0,30.0,N,Pass,2,C
601064.0,M,Addis Ababa,A Level or Equivalent,1.0,60.0,N,Pass,0,A
602045.0,F,South Region,A Level or Equivalent,0.0,30.0,N,Distinction,2,C
602061.0,F,Addis Ababa,Lower Than A Level,1.0,60.0,N,Fail,0,A
602616.0,M,North Region,Lower Than A Level,0.0,150.0,N,Withdrawn,1,B
602655.0,F,Amhara Region,A Level or Equivalent,1.0,60.0,N,Distinction,0,A
602858.0,M,Amhara Region,Lower Than A Level,0.0,30.0,N,Fail,1,B
602997.0,F,Addis Ababa,No Formal quals,1.0,60.0,N,Withdrawn,0,A
603064.0,F,Somalia Region,Lower Than A Level,0.0,30.0,Y,Fail,2,C
603124.0,F,Oromia Region,A Level or Equivalent,0.0,30.0,N,Withdrawn,2,C
603612.0,F,Amhara Region,A Level or Equivalent,1.0,60.0,N,Fail,0,A
603921.0,F,Somalia Region,Lower Than A Level,0.0,90.0,N,Pass,2,C
604482.0,M,North Region,Lower Than A Level,1.0,60.0,N,Fail,0,A
604504.0,M,South Region,No Formal quals,0.0,30.0,N,Distinction,1,B
